,Name,Country,State,Region,Constituent counties / (boroughs),Historic colonies,Settled,Consolidated,Named for, • Type, • Body, • Mayor, • Total, • Land, • Water, • Metro,Elevation[3], • Estimate (2018)[7], • Rank, • Density, • MSA (2018), • CSA (2018),Demonym(s),Time zone, • Summer (DST),ZIP Codes,Area code(s),FIPS code,GNIS feature ID,Major airports,Commuter rail,Rapid transit,"GDP (City, 2015)","GMP (Metro, 2017)",Largest borough by area,Largest borough by population,Largest borough by GDP (2015),Website,County,CSA,MSA,Pueblo,City status,Incorporated, • City Attorney, • City Controller,Elevation[8],Highest elevation[9],Lowest elevation[9], • Estimate (2017)[11], • Urban[12], • Metro[13], • CSA[14],Area codes,GNIS feature IDs,Counties,Incorporated (town),Incorporated (city),Founded by, • City Clerk, • City Treasurer, • City, • Urban,Elevation[2] (mean),Highest elevation– near Blue Island,Lowest elevation– at Lake Michigan, • Estimate (2018), • CSA,ZIP Code Prefixes,Major Airports,Commuter Rail,Elevation, • Demonym,Interstates,U.S. routes, • State Capital,Elevation[2], • Estimate (2017)[4],ZIP codes,GNIS ID(s),Major airport,Secondary Airports,U.S. Highways,State Routes,Historic countries,Historic colony,Founded, • Consolidated city-county, • Estimate (2017)[8],ZIP code,U.S. Routes,Foundation, • City Manager, • City Council,Zip Codes,Primary Airport,Established, • City Council[5], • State Assembly Members, • State Senators,Elevation[7],Highest elevation[8],Lowest elevation, • Estimate (2017)[10],ZIP Codes[11], • Estimate (2017)[2],Primary airport,Secondary airport,Metro,Pueblo founded,Founded as, • Assemblymembers[4],Elevation[6],Lowest elevation[7],Rapid Transit, • City manager, • State capital city, • Estimate (2017[2]),Consolidated[2],Elevation[1], • Estimate (2017)[6],Demonyms,Airport,Waterways,Passenger Rail, • Estimate (2018)[13],Mission, • Supervisors[6], • Assembly members[7][8], • State senator, • United States Representatives[9][10], • City and county,Elevation[12],Highest elevation[13],Lowest elevation[13],ZIP Codes[15],GDP,City-county consolidation, • State capital and Consolidated city-county, • Estimate (2017)[7], • Deputy mayors,Highest elevation, • Estimate (2018)[4],Area code,City and County, • State capital and consolidated city-county,Elevation[12][13], • Estimate (2018)[15],Residence Act,Organized,Home Rule Act, • D.C. Council, • U.S. House, • Federal capital city and federal district,Settled (town), • Council, • Estimate (2018)[3],Metropolitan area,First settlement,Settled as Franklin,Renamed El Paso,Town Laid out,Population (2010)[3],Secondary Airport,ZIP code(s), • Vice Mayor, • Consolidated, • Balance,Other main roadways,Public transit,Regional rail,Bioregion, • Commissioners, • Auditor,Highest elevation[4],Lowest elevation[5] (Columbia River),Interstate Spurs,Major State Routes, • Estimate (2018)[5], • Estimate (2017)[5],Interstate Highways,Other major highways, • Metro Council, • GMP,ZIP code prefixes,USDA hardiness zones,Airports,City,Independent city, • Houses of Delegates, • State Senate, • Independent city,Elevation[5], • Estimate (2017)[3], • State House, • Ethnicities[3],Railway station, • City council[4], • Metro[9],ZIP Codes[10],Chartered, • City Council[4], • Urban[8], • CSA[10],Light Rail,Terminus,Marthasville,City of Atlanta, • State capital and city, • Urban density, • Metro density,County[4], • Home rule municipality, • Estimate (2016)[8],ZIP codes[9],Highways, • Metropolitan city, • MSA, • City council[8], • City auditor, • City prosecutor,Elevation[10], • Estimate (2017)[12], • CSA[13],ZIP Codes[14],Incorporated (as town),Incorporated (as city), • Estimate (2018)[2], • Assemblymembers, • U. S. rep., • Estimate (2017)[14], • Council President,Public transportation, • Estimate (2016)[2],Incorporated (Village),Incorporated (Town),Incorporated (City), • Legislative,Public Transit,Parish, • Consolidated city-parish, • Estimate (2017), • City and county seat,GNIS ID, ,Re-incorporated, • Finance director, • City clerk, • Urban[11], • Metro[12],Platted, • Home Rule Municipality, • United States representatives[6], • State senators[7], • Assemblymembers[8],ZIP codes[13], • Estimate (2016)[7],ZIP codes[8], • City council[5], • Estimate (2017)[9], • City council, • Assemblymember,Elevation[16], • Estimate (2017)[18]," • President, Board of Aldermen", • Comptroller,Highest elevation[6],Historic empires,Municipal incorporation,ZIP Code,Expressways,Transit,Rail, • Estimate (2016)[3],Borough, • Alaska Senate, • Alaska House, • Consolidated city-borough, • Estimate (2018)[6],Geocode,Renamed, • U.S. Congress, • Estimate (2018)[6][α], • Urban[β], • CSA density,Unincorporated,Re-Incorporated, • City Council[2],Elevation[4], • Mayor Pro Tempore, • City council members[6], • Estimate (2018)[9],ZIP codes[10],Sphere of influence,Reincorporated, • Administrator, • Municipal clerk,Area rank,Elevation[9], • Density rank, • Estimate (2015)[3], • Deputy City Managers, • City Council Members,Townships,Founding, • Deputy Mayor, • Business Administrator,Elevation[18], • Estimate (2017)[22],Re-Incorporated as City,Settled as, • Police chief,Municipality,First settled (village), • Estimate (2017)[1], • Town, • Estimate (2016)[4], • Estimate (2016)[6],Incorporation, • Councilmembers, • United States representatives, • Estimate (2016)[12],Interstate(s),U.S. Route(s), • Mayor-President, • Consolidated city-parish[n 1][1], • Total[n 2],Population (2010)[4], • Estimate (July 2017)[5],Official tree, • Senate, • House, • Treasurer, • City attorney,GNIS IDs[7][11],FIPS code[7][11], • City Council[7], • Mayor Pro-Tem, • City council[3],ZIP Codes[8], • City treasurer,Incorporated as a village,Incorporated as a city, • City council[2], • City council[9],Elevation[11], • Estimate (2017)[13],ZIP codes[14], • Urban (2010), • Councilmember Place 1, • Councilmember Place 2, • Councilmember Place 3, • Councilmember Place 4, • Estimate (2018)[1],Major State Highways,Incorporated (village),"[[Federal Infor
mation Processing Standards|FIPS code]]",Demonym,Logo,Wikimedia Commons,Township,Established (Twickenham), • CSRA, • Change 2011–2014, • Estimate (2016)[5], • Estimate (2013)[2],Elevation(lowest)[4],Seaports,Parishes," • Estimate (April 1, 2019)[1]", • Estimate (2016)[10],Zip code,FIPS code[11],GNIS feature ID[12],Incorporated as a town,"FIPS code
0", • Estimate (2018)[5][α], • Estimate (2019)[4], • City council[6],City flower, • Estimate (2016[3]),Zip codes,District, • Chief Of Police, • Fire Chief,ZIP Codes[7],Unofficially incorporated (village),Commissioned, • Mayor pro tem,ZIP Codes[6],Incorporated (Independent city), • Virginia Senate, • Delegate, • U.S. Senate,Flower,County Routes,Founded:,Incorporated:, • Metro[7], • Estimate (2018)[10], • Metro[11], • Vice mayor, • Consolidated city–county,ZIP Code(s),U.S. state,Major highways, • Texas State Representative, • Texas State Senator, • U.S. Representative, • City Mayor, • Common Council, • City Council[1],ZIP codes[15], • Vice-Mayor, • City Council[3], • City and County seat,Counties[1],ZIP codes[6], • State Senator, • U.S. Rep., • MSA (2015), • Commission, • Estimate (2018)[8], • Chief of Police, • Acting Mayor and Vice Mayor,Approved,Chartered (town),Chartered (city), • Estimate (2016), • CSA (2015), • Estimate (2016)[1],Metropolitan Statistical Area, • State Assembly, • CA Assembly, • U. S. Rep., • City-Parish President, • City Total, • MSA (2017), • CSA (2017),County seat,Sister cities,Named, • State capital of Connecticut,Population (2010),Major Highways, • Estimate (2016)[9], • City Administrator, • Council members .mw-parser-output .nobold{font-weight:normal}by district number[3], • U.S. rep.,ZIP codes[11], • City Solicitor, • Estimate (2014)[1],Counties[2], • Estimate (2019),Regions,City Charter,Major State Roads, • Council Chair,Incorporated Town,Zip code(s),Incorporated(as Derryfield),Incorporated(as Manchester), • Aldermen, • Mayor Pro Tem,Settled (Pompano Settlement),Incorporated (Town of Pompano),Incorporated (City of Pompano Beach),County[3], • Median household income, • Median home value,A city,Settled (Lake Worth Country Settlement),Incorporated (Town of West Palm Beach),Incorporated (City of West Palm Beach),"Incorporated, Town","Incorporated, City", • CA Senate, • U.S. Congress[5], • Estimate (2016[4]), • Supervisor,GNIS IDs[8][12][13],FIPS code[8][13], • City Admin., • Governing body, • Estimate (2015)[2], • Metro[10],ZIP codes[7],ZIP Codes[9],Area codes[10][11], • Estimate (2015),Formally Incorporated (town), • Town Manager, • Town Clerk, • Councilmember, • Finance Director/ Treasurer, • Common Council[2], • Deputy City Manager, • Estimate (2013)[4], • Manager,FIPS code[3][19][20],GNIS ID[3][19][20], • City administrator, • Estimate (2014)[3], • White, • Asian, • Hispanic, • Black,Bird,Tree,GNIS  feature ID,FIPS code[1][7][25],GNIS ID[1][7][25],Highest elevation[7]
173,Killeen, United States, Texas,,,,,,,Council-Manager,,,"127,921",53.6 sq mi (138.8 km2),0.7 sq mi (1.7 km2),,,,,"2,400/sq mi (910/km2)",,,,UTC-6 (Central (CST)),UTC-5 (CDT),,254,48-39148[1],1360642[2],,,,,,,,,www.killeentexas.gov,Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890 ft (270 m),,,,,,,"76540, 76541, 76542, 76543, 76548, 76549",,,,,,,,,,,,,,Ron Olson,Mayor Jose SegarraMayor Pro Tem Jim KilpatrickJonathan OkrayGregory JohnsonJuan RiveraDebbie Nash-KingShirley FlemingSteve Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Naperville,United States,Illinois,,,,1831,,,Council–manager,,Steve Chirico (R),"141,853",38.67 sq mi (100.16 km2),0.57 sq mi (1.47 km2),,,,,"3,804.55/sq mi (1,468.93/km2)",,,Napervillian,UTC−6 (CST),UTC−5 (CDT),,630 and 331,17-51622,,,,,,,,,,www.naperville.il.us,,,,,,1857 (Village)1890 (City)[1],,,,,,,,,,,,"DuPage, Will",,,,,,,,,,,,,,,,702 ft (214 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lisle (DuPage), Milton (DuPage), Naperville (DuPage), Winfield (DuPage), DuPage (Will), Wheatland (Will)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Naperville, Illinois",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Joliet,United States,Illinois,,,,1833,,,Council-manager,,Bob O'Dekirk (R),"147,433",64.43 sq mi (166.88 km2),0.66 sq mi (1.72 km2),,,,324234,"2,301.10/sq mi (888.45/km2)",,,,UTC-6 (CST),UTC-5 (CDT),,,17-38570,,,,,,,,,,www.cityofjoliet.info,,,,,,1852,,,,,,,,,,"815, 779",,"Will, Kendall",,,,,,,,,,,,,,,,614 ft (187 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joliet, Troy, Plainfield, Lockport, New Lenox, Jackson, Channahon, Seward, Na-Au-Say",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jolietan,,"Joliet, Illinois",,,,,,,,,,,,,,,,,,,,,,"60431, 60432, 60433, 60434, 60435, 60436, 60586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Bellevue,United States,Washington,,,,,,,,,John Chelminiak,,33.46 sq mi (86.66 km2),0.25 sq mi (0.65 km2),"3,733,580 (US: 15th)",,,US: 186th,"4,316.79/sq mi (1,666.72/km2)",,,,UTC−8 (PST),UTC−7 (PDT),98004-98009,,53-05210,,,,,,,,,,www.bellevuewa.gov,King,,,,,"March 21, 1953",,,,,,,,,,,,,,,,,,"122,363",,,,,,,,,,85 ft (26 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512000[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Rockford,United States,Illinois,,,,,,,,,Thomas McNamara (D),,63.47 sq mi (164.38 km2),1.01 sq mi (2.63 km2),"344,623",,,,"2,326.35/sq mi (898.21/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,"815, 779",17-65000,,,,,,,,,,rockfordil.gov,"Winnebago, Ogle",,,,,"1839 (as a town), 1852 (as a city)[1]",,,,,,,,,,,,,,,,,,"152,871",,,,,,,,,,728 ft (222 m),,,,,,"147,051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockford, Illinois",Rockford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61101-61110, 61112, 61114, 61125, 61126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Savannah, United States, Georgia,,,,,,,,,Eddie DeLoach (R),,103.1 sq mi (267.1 km2),5.6 sq mi (14.4 km2),"389,494",,,,"1,321/sq mi (510.1/km2)",,,,UTC−5 (EST),UTC−4 (EDT),,912,13-69000[2],0322590[3],,,,,,,,,savannahga.gov,Chatham,,,,,,,,,,,,,,,,,,,,,,,"136,286",,,,,,,,,,49 ft (15 m),Savannahian,,,,,,31401-31499,,,,,,,,,,,,,,Rob Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Paterson, United States, New Jersey,,,,,,William Paterson,Faulkner Act Mayor-Council,City Council,Andre Sayegh,"146,199",8.428 sq mi (21.829 km2),0.276 sq mi (0.715 km2)  3.17%,,,,174th in country (as of 2017)[11]3rd of 565 in state1st of 16 in county[12],"17,346.3/sq mi (6,697.4/km2)",,,,UTC−5 (Eastern (EST)),UTC−4 (Eastern (EDT)),,201 and 973[14],3403157000[2][15][16],0885343[2][17],,,,,,,,,www.patersonnj.gov, Passaic,,,,,"April 11, 1831 (as township)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07501-07505, 07508-07514, 07522, 07524, 07533, 07538, 07543, 07544[13]",,,,,,,,,,,,,,,,,,"November 22, 1791",,,,,,,"148,678",,,,,,,,,112 ft (34.1376 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"April 14, 1851 (as city)",,Sonia Gordon (acting)[4],223rd of 566 in state7th of 16 in county[2],,9th of 566 in state2nd of 16 in county[12],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Torrance, United States, California,,,,,,Jared Sidney Torrance,Council-manager[2],,,"145,438",20.48 sq mi (53.04 km2),0.07 sq mi (0.19 km2)  0.37%,,,,8th in Los Angeles County39th in California171st in the United States,"7,187.96/sq mi (2,775.25/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),90501–90510,,06-80000,,,,,,,,,,www.torranceca.gov, Los Angeles,,,,,"May 12, 1921[1]",,,,,,,,,,310/424,"1652802, 2412087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,,,,,,,,Los Angeles International AirportLAX (Major/International),,,,,,,,,,,,,,,,,,,  (planned),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89 ft (27 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebecca Poirier[3],,,,,,,,,"147,195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mayor Patrick J. Furey George K. Chen Milton S. Herring, I Tim Goodrich Mike Griffiths Geoffrey Rizzo Aurelio Cesare Mattucci",,Dana Cortez[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Bridgeport, United States,,,,,,,,Mayor-council,,Joe Ganim (D),,16.0 sq mi (41.4 km2),3.4 sq mi (8.8 km2),"939,904 (US: 57th)",,,US: 172nd,"8,720.9/sq mi (3,354/km2)",,,,UTC-5 (Eastern),UTC-4 (Eastern),,203/475,09-08000,0205720,,,,,,,,,City of Bridgeport,Fairfield,,,,,,,,,,,,,,,,,,1821,1836,,,,"144,229","923,311 (US: 48th)",,,,,,,,  ,3 ft (1 m),,,,,,,,,,,,,,,,,,"06601, 06602, 06604, 06605, 06606, 06607, 06608, 06610, 06650, 06673, 06699[3]",,,,,,,,,,,,,,,,"146,579",,,,,,,,,,,,,,,,,Sikorsky Memorial Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridgeport-Stamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Connecticut,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,McAllen, United States, Texas,,,,,,,Council-Manager,,,,48.3 sq mi (125.2 km2),0.3 sq mi (0.8 km2),"774,769",,,,"2,994/sq mi (1,155.8/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,956,48-45384[1],1374829[2],,,,,,,,,www.mcallen.net, Hidalgo,,,,,,,,,,,,,,,,,,,,,,,"142,696 (US: 185th)",,,,,,,,,,121.4 ft (37.1 m),,,,,,,78501-78504,,,,,,,,,,,,,,"Roel ""Roy"" Rodriguez",Mayor Jim DarlingJavier Villalobos (District 1) Joaquin J. Zamora (District 2)Julian Omar Quintanilla (District 3) Tania Ramirez (District 4)John Ingram (District 5)Veronica Whitacre (District 6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142,696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Guerra,Juan Hinojosa,Vicente González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Mesquite,United States,Texas,,,,,,,Council-Manager,,,"139,824",46.0 sq mi (119.2 km2),0.20 sq mi (0.52 km2),,,,,"3,128/sq mi (1,207.7/km2)",,,,UTC-6 (CST),UTC-5 (CDT),,"214, 469, 972",48-47892[1],1341400[2],,,,,,,,,cityofmesquite.com,,,,,,,,,,,,,,,,,,"Dallas, Kaufman",,,,,,,,,,,,,,,,495 ft (151 m),,,,,,,"75149, 75150, 75181",,,,,,,,,,,,,,Cliff Keheley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stan Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Syracuse, United States, New York,,,,,,"Syracuse, Sicily",Mayor-Council,,Ben Walsh (I),,25.05 sq mi (64.87 km2),0.56 sq mi (1.46 km2)  2.15%,"662,577",,,,"5,724.82/sq mi (2,210.33/km2)",,,Syracusan,UTC−5 (Eastern),UTC−4 (Eastern Daylight Time),,,36-73000,0966966,,,,,,,,,www.syrgov.net,Onondaga,,,,,1847 (city),,,,,,,,,,"315, 680",,,,,,,,"145,170",,,,,,,,,,380 ft (116 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
Members' List
President:• Helen Hudson (D)At Large Members:• Khalid Bey (D)• Michael Greene (D)• Timothy Rudd (D)• Steve Thompson (D)• D1: Joseph Carni (R)• D2: Chad Ryan (D)• D3: Susan Boyle (D)• D4: Latoya Allen (D)• D5: Joe Driscoll (D)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Midland, United States, Texas,,,,,,,Council-Manager,,Jerry Morales[1],,71.3 sq mi (184.7 km2),0.2 sq mi (0.5 km2),"295,987",,,,"1,558.9/sq mi (601.8/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,432,48-48072[4],1341547[5],,,,,,,,,midlandtexas.gov,,,,,,,,,,,,,,,,,,"Midland, Martin",,,,,,"132,950 (US: 196th)",,,,,,,,,,"2,782 ft (848 m)",,,,,,,79701-12,,,,,,,,,,,,,,Courtney Sharp[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
Council members
Scott DuffordSharla HotchkissJ. Ross LacyJohn B. Love IIISpencer RobnettJeff Sparks
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
